Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
CYP,Cyprus,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.931208811,CTS
CZE,Czechia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.145098163,CTS
DEU,Germany,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",2.247984591,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.70916085,CTS
EGY,Egypt,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.04378563,CTS
ESP,Spain,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.477392567,CTS
EST,Estonia,Europe,Northern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.149189769,CTS
FIN,Finland,Europe,Northern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.018908278,CTS
FRA,France,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",3.438808862,CTS
GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",3.660774909,CTS
GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",3.80318139,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",5.493230174,CTS
GEO,Georgia,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.281584105,CTS
GIN,Guinea,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.188539293,CTS
GRC,Greece,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.270477575,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.715505698,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.042848233,CTS
HRV,Croatia,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.317782279,CTS
HUN,Hungary,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.069712981,CTS
IND,India,Asia,Southern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",2.316650395,CTS
IRL,Ireland,Europe,Northern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",2.431285228,CTS
ISR,Israel,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",4.8475238,CTS
ITA,Italy,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.619274239,CTS
JAM,Jamaica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",1.406771234,CTS
JPN,Japan,Asia,Eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.161710632,CTS/MoI
KAZ,Kazakhstan,Asia,Central Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.524798756,CTS
KEN,Kenya,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.454822776,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.642143642,CTS
KOR,Republic of Korea,Asia,Eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.321439378,CTS
KWT,Kuwait,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",13.1244642,CTS
LIE,Liechtenstein,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0,CTS
LSO,Lesotho,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",3.226676548,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",2.016857568,CTS
LUX,Luxembourg,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",7.502055251,CTS
LVA,Latvia,Europe,Northern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.413592867,CTS
MAR,Morocco,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.746014593,CTS
MDA,Republic of Moldova,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.515883671,CTS
MDV,Maldives,Asia,Southern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.615146128,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.404421031,CTS
MKD,North Macedonia,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",1.439893102,CTS
MNE,Montenegro,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.316494507,CTS
MNG,Mongolia,Asia,Eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.038378243,CTS
NGA,Nigeria,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.186791069,CTS
NLD,Netherlands,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",4.758641548,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",8.006644093,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.498906148,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.845083392,CTS/PPR
PER,Peru,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",1.618859213,CTS
PHL,Philippines,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.039079346,CTS
POL,Poland,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.064898193,CTS
PRT,Portugal,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",4.192871721,CTS
ROU,Romania,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",1.383517248,CTS
RUS,Russian Federation,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.584833351,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.347444488,CTS
SRB,Serbia,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.244902989,CTS
STP,Sao Tome and Principe,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.074371809,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.444833482,CTS
SYR,Syrian Arab Republic,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.072453248,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.03142454,CTS
TJK,Tajikistan,Asia,Central Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",2.517948907,CTS
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",1.010932148,CTS/NGO
TUR,Türkiye,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",13.41727224,CTS
UGA,Uganda,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.182248931,CTS
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.552759752,CTS/DMDB
VCT,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",7.218652999,CTS/NGO
YEM,Yemen,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.114833188,CTS
ZWE,Zimbabwe,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",2.056131094,CTS
ALB,Albania,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.33878908,CTS
AND,Andorra,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.905001491,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.13219356,CTS
AZE,Azerbaijan,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.222229729,CTS
BDI,Burundi,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.289921285,CTS
BEL,Belgium,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",9.443710452,CTS
BGR,Bulgaria,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",1.654741884,CTS
BHS,Bahamas,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",9.64732149,CTS
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.202871057,CTS
BLR,Belarus,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.194118694,CTS
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",1.265106254,CTS
BRA,Brazil,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.150514617,CTS/DATASUS
BRB,Barbados,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",4.401481098,CTS
CAN,Canada,Americas,Northern America,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",14.24505691,CTS
CHE,Switzerland,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",4.045408864,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",1.596498602,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.997368203,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.177701919,CTS
CYP,Cyprus,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",1.098508774,CTS
CZE,Czechia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.077081814,CTS
DEU,Germany,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",2.286453549,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.593006718,CTS
EGY,Egypt,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.056055963,CTS
ESP,Spain,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.515592451,CTS
EST,Estonia,Europe,Northern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.149587401,CTS
FIN,Finland,Europe,Northern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0,CTS
FRA,France,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",3.360282072,CTS
GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",3.710678659,CTS
GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",4.665143844,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",6.131196064,CTS
GEO,Georgia,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.128875994,CTS
GIN,Guinea,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.255629342,CTS
GRC,Greece,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.270914033,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",1.523664985,CTS
